SalePrice,_MSSubClass,_MSZoning,_LotFrontage,_LotArea,_Street,_Alley,_LotShape,_LandContour,_LandContour_IsFlat,_Utilities,_LotConfig,_LandSlope,_Neighborhood,_Condition_Artery,_Condition_Feedr,_Condition_Norm,_Condition_RRNn,_Condition_RRAn,_Condition_PosN,_Condition_PosA,_Condition_RRNe,_Condition_RRAe,_BldgType,_HouseStyle,_OverallQual,_OverallCond,_YearBuilt,_YearRemodAdd,_BuildingAge,_YearsFromRemod,_RoofStyle,_RoofMatl,_Exterior_AsbShng,_Exterior_AsphShn,_Exterior_BrkComm,_Exterior_BrkFace,_Exterior_CBlock,_Exterior_CemntBd,_Exterior_HdBoard,_Exterior_ImStucc,_Exterior_MetalSd,_Exterior_Plywood,_Exterior_Other,_Exterior_Stone,_Exterior_Stucco,_Exterior_VinylSd,_Exterior_WdSdng,_Exterior_WdShing,_MasVnrType_BrkCmn,_MasVnrType_BrkFace,_MasVnrType_CBlock,_MasVnrType_Stone,_MasVnrArea,_ExterQual,_ExterCond,_Foundation,_BsmtQual,_BsmtCond,_BsmtExposure,_BsmtFinType1,_BsmtFinSF1,_BsmtFinType2,_BsmtFinSF2,_BsmtUnfSF,_TotalBsmtSF,_Heating,_HeatingQC,_CentralAir,_Electrical,_1stFlrSF,_2ndFlrSF,_LowQualFinSF,_GrLivArea,_BsmtFullBath,_BsmtHalfBath,_FullBath,_HalfBath,_BedroomAbvGr,_KitchenAbvGr,_KitchenQual,_TotRmsAbvGrd,_Functional,_Fireplaces,_FireplaceQu,_GarageType_2Types,_GarageType_Attchd,_GarageType_Basment,_GarageType_BuiltIn,_GarageType_CarPort,_GarageType_Detchd,_GarageYrBlt,_GarageAge,_GarageFinish,_GarageCars,_GarageArea,_GarageQual,_GarageCond,_PavedDrive,_WoodDeckSF,_OpenPorchSF,_EnclosedPorch,_3SsnPorch,_ScreenPorch,_PoolArea,_PoolQC,_Fence,_MiscFeature_Elev,_MiscFeature_Gar2,_MiscFeature_Shed,_MiscFeature_TenC,_MiscVal,_MoSold,_QuarterSold,_YrSold,_SaleType_WD,_SaleType_CWD,_SaleType_VWD,_SaleType_New,_SaleType_COD,_SaleType_Con,_SaleType_ConLw,_SaleType_ConLI,_SaleType_ConLD,_SaleCondition_Normal,_SaleCondition_Abnorml,_SaleCondition_AdjLand,_SaleCondition_Alloca,_SaleCondition_Family,_SaleCondition_Partial
108000,30_,RL,63.0,13907.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Edwards,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,6.0,1940.0,1969.0,68,39,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,4,290.0,1,0.0,706.0,996.0,GasA,4.0,1,4.0,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,1.0,3,0,0,0,0,0,0,,,0,0,0,0,0,2.0,144,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185000,50_,RL,66.0,21780.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Edwards,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,6.0,7.0,1918.0,1950.0,90,58,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,BrkTil,4,3,2,1,0.0,1,0.0,1163.0,1163.0,GasA,4.0,1,4.0,1163.0,511.0,0.0,1674.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,7.0,1.0,3,0,0,0,0,0,1,1955.0,53.0,3,2,396,3,3,0.0,72,36,0,0,144,0,0,0,0,0,0,0,0,7.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268000,60_,RL,,13346.0,1.0,0.0,2.0,Lvl,1,3.0,CulDSac,2.0,NoRidge,0,0,1,0,0,0,0,0,0,1Fam,2Story,7.0,5.0,1992.0,2000.0,14,6,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,PConc,4,3,1,6,728.0,1,0.0,367.0,1095.0,GasA,4.0,1,4.0,1166.0,1129.0,0.0,2295.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,9.0,7.0,1.0,2,0,1,0,0,0,0,1992.0,14.0,2,2,590,3,3,2.0,0,40,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128000,70_,RL,66.0,6858.0,1.0,0.0,3.0,Bnk,0,3.0,Corner,2.0,SWISU,0,0,1,0,0,0,0,0,0,1Fam,2Story,6.0,4.0,1915.0,1950.0,95,60,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,PConc,4,3,1,1,0.0,1,0.0,806.0,806.0,GasA,2.0,0,2.0,841.0,806.0,0.0,1647.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,6.0,7.0,0.0,0,0,0,0,0,0,1,1920.0,90.0,1,1,216,3,3,2.0,0,66,136,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2010.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325000,60_,RL,77.0,11198.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,StoneBr,0,0,1,0,0,0,0,0,0,1Fam,2Story,9.0,5.0,2005.0,2007.0,3,1,Hip,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,245.0,3.0,2.0,PConc,4,4,1,1,0.0,1,0.0,1122.0,1122.0,GasA,4.0,1,4.0,1134.0,1370.0,0.0,2504.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,11.0,7.0,1.0,3,0,0,0,1,0,0,2005.0,3.0,3,3,656,3,3,2.0,144,39,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214000,20_,RL,70.0,10171.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,NridgHt,0,0,1,0,0,0,0,0,0,1Fam,1Story,7.0,5.0,2004.0,2004.0,6,6,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,168.0,3.0,2.0,PConc,4,3,1,6,2.0,1,0.0,1515.0,1517.0,GasA,4.0,1,4.0,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,7.0,0.0,0,0,1,0,0,0,0,2004.0,6.0,2,2,532,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2010.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316600,50_,RL,79.0,12327.0,1.0,0.0,2.0,Low,0,3.0,Inside,1.0,SawyerW,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,8.0,8.0,1983.0,2009.0,26,0,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,CBlock,4,3,4,6,1441.0,1,0.0,55.0,1496.0,GasA,4.0,1,4.0,1496.0,636.0,0.0,2132.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,3,0,0,0,1,0,0,1983.0,26.0,3,2,612,4,3,2.0,349,40,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135960,90_,RL,,7032.0,1.0,0.0,2.0,Lvl,1,3.0,Corner,2.0,NAmes,0,0,1,0,0,0,0,0,0,Duplex,SFoyer,5.0,5.0,1979.0,1979.0,27,27,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,4,3,4,6,943.0,1,0.0,0.0,943.0,GasA,2.0,1,4.0,943.0,0.0,0.0,943.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,2.0,2,0,0,0,0,0,1,1979.0,27.0,1,2,600,3,3,2.0,42,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142600,90_,RL,74.0,13101.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,NAmes,0,0,1,0,0,0,0,0,0,Duplex,1Story,5.0,5.0,1965.0,1965.0,43,43,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,108.0,2.0,2.0,CBlock,3,3,1,2,231.0,1,0.0,1497.0,1728.0,GasA,2.0,1,4.0,1728.0,0.0,0.0,1728.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,10.0,7.0,0.0,0,0,0,0,0,0,1,1987.0,21.0,1,2,576,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120000,20_,RL,60.0,7332.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NAmes,0,0,1,0,0,0,0,0,0,1Fam,1Story,6.0,6.0,1959.0,1959.0,47,47,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,207.0,2.0,2.0,CBlock,3,3,1,4,414.0,1,0.0,450.0,864.0,GasA,4.0,1,4.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,7.0,0.0,0,0,1,0,0,0,0,1959.0,47.0,1,1,288,3,3,2.0,168,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2006.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224500,60_,RL,83.0,13159.0,1.0,0.0,2.0,HLS,0,3.0,Corner,2.0,Timber,0,0,1,0,0,0,0,0,0,1Fam,2Story,7.0,5.0,2009.0,2009.0,0,0,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,PConc,5,3,3,1,0.0,1,0.0,846.0,846.0,GasA,3.0,1,4.0,846.0,846.0,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,2009.0,0.0,2,2,650,3,3,2.0,208,114,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2009.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
170000,80_,RL,76.0,9967.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,Gilbert,0,0,1,0,0,0,0,0,0,1Fam,SLvl,7.0,5.0,2000.0,2000.0,7,7,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4.0,1,4.0,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,2,0,0,0,1,0,0,2000.0,7.0,2,2,400,3,3,2.0,100,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139000,80_,RL,70.0,10500.0,1.0,0.0,3.0,Lvl,1,3.0,FR2,2.0,NAmes,0,0,1,0,0,0,0,0,0,1Fam,SLvl,5.0,7.0,1971.0,2005.0,36,2,Gambrel,CompShg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,82.0,2.0,2.0,CBlock,3,3,3,5,349.0,1,0.0,23.0,372.0,GasA,2.0,1,4.0,576.0,533.0,0.0,1109.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,1,0,0,1971.0,36.0,1,1,288,3,3,2.0,35,0,0,0,0,0,0,2,0,0,0,0,0,12.0,4.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118500,50_,RL,80.0,8480.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NAmes,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,5.0,5.0,1947.0,1950.0,61,58,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,3,442.0,1,0.0,390.0,832.0,GasA,2.0,1,4.0,832.0,384.0,0.0,1216.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,7.0,0.0,0,0,0,0,0,0,1,1947.0,61.0,1,1,336,3,3,2.0,158,0,102,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2008.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
145000,50_,RL,52.0,6292.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,SWISU,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,7.0,7.0,1928.0,1950.0,81,59,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,BrkTil,3,3,1,1,0.0,1,0.0,861.0,861.0,GasA,3.0,1,4.0,877.0,600.0,0.0,1477.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,1.0,3,0,0,0,0,0,1,1928.0,81.0,1,1,216,3,3,2.0,0,50,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164500,80_,RL,96.0,11777.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,Sawyer,0,0,1,0,0,0,0,0,0,1Fam,SLvl,5.0,6.0,1966.0,1966.0,40,40,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,97.0,2.0,2.0,CBlock,3,3,3,2,328.0,5,551.0,285.0,1164.0,GasA,4.0,1,4.0,1320.0,0.0,0.0,1320.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,2.0,1,0,1,0,0,0,0,1966.0,40.0,2,2,564,3,3,2.0,160,68,240,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2006.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146000,160_,FV,34.0,3604.0,1.0,2.0,3.0,Lvl,1,3.0,Corner,2.0,Somerst,0,0,1,0,0,0,0,0,0,TwnhsE,2Story,7.0,5.0,2007.0,2007.0,1,1,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,2.0,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,4.0,1,4.0,703.0,689.0,0.0,1392.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,7.0,0.0,0,0,0,0,0,0,1,2007.0,1.0,1,2,540,3,3,2.0,0,102,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2008.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131500,50_,RM,81.0,12150.0,1.0,1.0,3.0,Lvl,1,3.0,Inside,2.0,OldTown,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,5.0,5.0,1954.0,1954.0,54,54,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,335.0,2.0,2.0,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,4.0,0,2.0,1050.0,745.0,0.0,1795.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,7.0,0.0,0,0,1,0,0,0,0,1954.0,54.0,1,1,352,2,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181900,20_,RL,,14585.0,1.0,0.0,2.0,Lvl,1,3.0,CulDSac,2.0,NAmes,0,0,1,0,0,0,0,0,0,1Fam,1Story,6.0,6.0,1960.0,1987.0,47,20,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,85.0,2.0,2.0,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,4.0,1,4.0,1429.0,0.0,0.0,1429.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,7.0,7.0,2.0,3,0,1,0,0,0,0,1960.0,47.0,1,2,572,3,3,2.0,216,110,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253293,20_,RL,98.0,12704.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NridgHt,0,0,1,0,0,0,0,0,0,1Fam,1Story,8.0,5.0,2008.0,2009.0,1,0,Hip,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,306.0,4.0,2.0,PConc,5,3,1,1,0.0,1,0.0,2042.0,2042.0,GasA,4.0,1,4.0,2042.0,0.0,0.0,2042.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,8.0,7.0,1.0,3,0,1,0,0,0,0,2009.0,0.0,2,3,1390,3,3,2.0,0,90,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2009.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
118500,90_,RL,81.0,11841.0,0.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Edwards,0,0,1,0,0,0,0,0,0,Duplex,SFoyer,6.0,5.0,1990.0,1990.0,17,17,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,104.0,2.0,3.0,CBlock,4,3,3,6,816.0,1,0.0,0.0,816.0,GasA,2.0,1,4.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,0,0,0,,,0,0,0,0,0,2.0,0,32,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325000,75_,RM,75.0,13500.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,OldTown,1,0,0,0,0,0,1,0,0,1Fam,2.5Unf,10.0,9.0,1893.0,2000.0,115,8,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,4.0,BrkTil,3,3,1,1,0.0,1,0.0,1237.0,1237.0,GasA,3.0,1,4.0,1521.0,1254.0,0.0,2775.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,9.0,7.0,1.0,3,0,0,0,0,0,1,1988.0,20.0,1,2,880,4,3,2.0,105,502,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133000,50_,RM,51.0,6120.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,BrkSide,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,4.0,7.0,1935.0,1995.0,74,14,Gable,CompShg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4.0,1,4.0,989.0,584.0,0.0,1573.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,7.0,0.0,0,0,0,0,0,0,1,1935.0,74.0,1,1,240,3,3,2.0,0,0,54,0,120,0,0,0,0,0,0,0,0,7.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
369900,20_,RL,88.0,11443.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Timber,0,0,1,0,0,0,0,0,0,1Fam,1Story,8.0,5.0,2005.0,2006.0,1,0,Hip,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,208.0,3.0,2.0,PConc,5,3,4,6,1460.0,1,0.0,408.0,1868.0,GasA,4.0,1,4.0,2028.0,0.0,0.0,2028.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,7.0,7.0,2.0,3,0,1,0,0,0,0,2005.0,1.0,2,3,880,3,3,2.0,326,66,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
130000,30_,RL,55.0,10267.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,BrkSide,0,0,1,0,1,0,0,0,0,1Fam,1Story,6.0,7.0,1918.0,2000.0,90,8,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,3.0,BrkTil,3,4,2,3,210.0,5,606.0,0.0,816.0,GasA,4.0,1,4.0,838.0,0.0,0.0,838.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,7.0,0.0,0,0,0,0,0,0,1,1961.0,47.0,3,1,275,3,3,0.0,0,0,112,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137000,85_,RL,74.0,8740.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,Sawyer,0,0,1,0,0,0,0,0,0,1Fam,SFoyer,5.0,6.0,1982.0,1982.0,27,27,Hip,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,3,5,672.0,1,0.0,168.0,840.0,GasA,2.0,1,4.0,860.0,0.0,0.0,860.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,0.0,0,0,0,0,0,0,1,1996.0,13.0,1,2,528,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143000,20_,RL,65.0,25095.0,1.0,0.0,2.0,Low,0,3.0,Inside,0.0,ClearCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,8.0,1968.0,2003.0,41,6,Flat,Tar&Grv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,4,6,1324.0,1,0.0,113.0,1437.0,GasA,4.0,1,4.0,1473.0,0.0,0.0,1473.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,7.0,2.0,3,0,1,0,0,0,0,1968.0,41.0,1,1,452,3,3,2.0,0,48,0,0,60,0,0,0,0,0,0,0,0,6.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79500,40_,RM,50.0,9100.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,BrkSide,0,1,0,0,1,0,0,0,0,1Fam,1Story,5.0,6.0,1930.0,1960.0,78,48,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,BrkTil,3,3,1,1,0.0,1,0.0,742.0,742.0,GasA,2.0,1,3.0,779.0,0.0,156.0,935.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,0.0,0,0,0,0,0,0,1,1988.0,20.0,1,1,308,3,3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,600,8.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185900,60_,RL,64.0,8320.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,2Story,7.0,5.0,2004.0,2004.0,4,4,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,2.0,PConc,4,3,1,6,490.0,1,0.0,280.0,770.0,GasA,4.0,1,4.0,770.0,812.0,0.0,1582.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,2004.0,4.0,2,2,520,3,3,2.0,0,45,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451950,60_,RL,97.0,13478.0,1.0,0.0,2.0,Lvl,1,3.0,Corner,2.0,NridgHt,0,0,1,0,0,0,0,0,0,1Fam,2Story,10.0,5.0,2008.0,2008.0,1,1,Gable,CompShg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.0,4.0,2.0,PConc,5,3,4,6,1338.0,1,0.0,384.0,1722.0,GasA,4.0,1,4.0,1728.0,568.0,0.0,2296.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,10.0,7.0,1.0,3,0,0,0,1,0,0,2008.0,1.0,2,3,842,3,3,2.0,382,274,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2009.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
138000,20_,RL,60.0,6600.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Mitchel,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,8.0,1982.0,2003.0,26,5,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,PConc,3,4,1,6,816.0,1,0.0,0.0,816.0,GasA,4.0,1,4.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,0.0,0,0,0,0,0,0,1,1985.0,23.0,3,2,816,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140000,120_,RM,,4435.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,TwnhsE,1Story,6.0,5.0,2003.0,2003.0,6,6,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,170.0,3.0,2.0,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,4.0,1,4.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,0.0,0,0,1,0,0,0,0,2003.0,6.0,3,2,420,3,3,2.0,140,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110000,20_,RL,88.0,7990.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,6.0,1975.0,1975.0,33,33,Hip,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,2.0,1,4.0,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,0,0,1,1981.0,27.0,1,1,280,3,3,2.0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319000,20_,RL,69.0,11302.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,StoneBr,0,0,1,0,0,0,0,0,0,1Fam,1Story,8.0,5.0,2005.0,2006.0,1,0,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,238.0,3.0,2.0,PConc,4,3,4,6,1422.0,1,0.0,392.0,1814.0,GasA,4.0,1,4.0,1826.0,0.0,0.0,1826.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,7.0,1.0,2,0,1,0,0,0,0,2005.0,1.0,3,3,758,3,3,2.0,180,75,0,0,120,0,0,0,0,0,0,0,0,8.0,3.0,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
