_MSSubClass_1,_MSSubClass_2,_MSSubClass_3,_MSSubClass_4,_MSSubClass_5,_MSSubClass_-2,_MSZoning_1,_MSZoning_2,_MSZoning_3,_MSZoning_-2,_LotFrontage,_LotArea,_Street,_Alley,_LotShape,_LandContour_1,_LandContour_2,_LandContour_-2,_LandContour_IsFlat,_Utilities,_LotConfig_1,_LotConfig_2,_LotConfig_3,_LotConfig_4,_LotConfig_-2,_LandSlope,_Neighborhood_1,_Neighborhood_2,_Neighborhood_3,_Neighborhood_4,_Neighborhood_5,_Neighborhood_6,_Neighborhood_7,_Neighborhood_8,_Neighborhood_9,_Neighborhood_10,_Neighborhood_-2,_Condition_Artery,_Condition_Feedr,_Condition_Norm,_Condition_RRNn,_Condition_RRAn,_Condition_PosN,_Condition_PosA,_Condition_RRNe,_Condition_RRAe,_BldgType_1,_BldgType_2,_BldgType_3,_BldgType_-2,_HouseStyle_1,_HouseStyle_2,_HouseStyle_3,_HouseStyle_4,_HouseStyle_-2,_OverallQual,_OverallCond,_YearBuilt,_YearRemodAdd,_BuildingAge,_YearsFromRemod,_RoofStyle_1,_RoofStyle_2,_RoofStyle_3,_RoofStyle_-2,_RoofMatl_1,_RoofMatl_2,_RoofMatl_-2,_Exterior_AsbShng,_Exterior_AsphShn,_Exterior_BrkComm,_Exterior_BrkFace,_Exterior_CBlock,_Exterior_CemntBd,_Exterior_HdBoard,_Exterior_ImStucc,_Exterior_MetalSd,_Exterior_Plywood,_Exterior_Other,_Exterior_Stone,_Exterior_Stucco,_Exterior_VinylSd,_Exterior_WdSdng,_Exterior_WdShing,_MasVnrType_BrkCmn,_MasVnrType_BrkFace,_MasVnrType_CBlock,_MasVnrType_Stone,_MasVnrArea,_ExterQual,_ExterCond,_Foundation_1,_Foundation_2,_Foundation_3,_Foundation_4,_Foundation_-2,_BsmtQual,_BsmtCond,_BsmtExposure,_BsmtFinType1,_BsmtFinSF1,_BsmtFinType2,_BsmtFinSF2,_BsmtUnfSF,_TotalBsmtSF,_Heating_1,_Heating_2,_Heating_-2,_HeatingQC,_CentralAir,_Electrical,_1stFlrSF,_2ndFlrSF,_LowQualFinSF,_GrLivArea,_BsmtFullBath,_BsmtHalfBath,_FullBath,_HalfBath,_BedroomAbvGr,_KitchenAbvGr,_KitchenQual,_TotRmsAbvGrd,_Functional,_Fireplaces,_FireplaceQu,_GarageType_2Types,_GarageType_Attchd,_GarageType_Basment,_GarageType_BuiltIn,_GarageType_CarPort,_GarageType_Detchd,_GarageYrBlt,_GarageAge,_GarageFinish,_GarageCars,_GarageArea,_GarageQual,_GarageCond,_PavedDrive,_WoodDeckSF,_OpenPorchSF,_EnclosedPorch,_3SsnPorch,_ScreenPorch,_PoolArea,_PoolQC,_Fence,_MiscFeature_Elev,_MiscFeature_Gar2,_MiscFeature_Shed,_MiscFeature_TenC,_MiscVal,_MoSold,_QuarterSold,_YrSold,_SaleType_WD,_SaleType_CWD,_SaleType_VWD,_SaleType_New,_SaleType_COD,_SaleType_Con,_SaleType_ConLw,_SaleType_ConLI,_SaleType_ConLD,_SaleCondition_Normal,_SaleCondition_Abnorml,_SaleCondition_AdjLand,_SaleCondition_Alloca,_SaleCondition_Family,_SaleCondition_Partial,SalePrice
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5295295,0.26320848,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23223223,0.7092092,0.35985985,0.2042042,0.6186186,0.7767768,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7037037,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.8328328,0.6381381,0.79874617,0.45645645,0.0,0.3283157,0.61823165,1.0,0.0,0.0,0.18068068,1.0,1.0,0.6065217,0.0,0.0,0.2850973,0.7882883,0.0,0.22872873,0.0,0.5590591,0.4774775,0.2782783,0.4049049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25925925,0.7157157,0.26276276,0.5905906,0.6671672,0.5395395,0.5385385,1.0,0.0,0.46346346,0.0,0.0,0.0,0.0,0.0,0.8338338,0.0,0.0,0.0,0.0,0.0,0.3143143,0.35235235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132500
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5295295,0.55653596,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056556556,0.34134135,0.35985985,0.2042042,0.6296296,0.7867868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18068068,1.0,1.0,0.6356356,0.0,0.0,0.3193193,0.0,0.0,0.7147147,0.0,0.16066065,0.9764765,0.2782783,0.4049049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25925925,0.7287287,0.26276276,0.5905906,0.46646646,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161161,0.0,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101800
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84915024,0.7957958,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23223223,0.34134135,0.3233233,0.17967968,0.7077077,0.8378378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7737738,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.35235235,0.4159159,0.8778779,0.45645645,0.0,0.21821822,0.6771772,1.0,0.0,0.0,0.017017016,1.0,1.0,0.6041041,0.0,0.0,0.2842843,0.7882883,0.0,0.22872873,0.0,0.5590591,0.4774775,0.2782783,0.4049049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22222222,0.8073073,0.6141141,0.5905906,0.6491491,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059059,0.0,0.0,0.0,0.0,0.0,0.3143143,0.35235235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142000
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21521522,0.36464304,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23223223,0.7092092,0.032241892,0.0,0.9714715,0.9479479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,1.0,0.0,0.0,0.0,0.0,0.27127126,0.5065065,0.8328328,0.17267267,0.0,0.45645645,0.0,0.82248116,0.44344345,1.0,0.0,0.0,0.18068068,0.0,0.05305305,0.4228924,0.89719665,0.0,0.83900946,0.0,0.0,0.22872873,0.8088088,0.9074074,0.4774775,0.2782783,0.6551552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36590472,0.62879133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329329,1.0,0.5445445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130000
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9029029,0.8489775,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23223223,0.34134135,0.037537538,0.0,0.9534535,0.8878879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,0.0,1.0,0.0,0.0,0.7057057,0.5065065,0.7177177,0.17267267,0.0,0.45645645,0.0,0.7082082,0.1956957,1.0,0.0,0.0,0.4099099,1.0,0.011511511,0.26076075,0.8725785,0.0,0.7520789,0.0,0.0,0.22872873,0.8088088,0.9074074,0.4774775,0.2782783,0.9219219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005005005,0.991992,0.26276276,0.18168168,0.06006006,0.073573574,0.072072074,0.0,0.8268268,0.6011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376376,0.7012012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138887
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06256256,0.032958597,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.7957958,0.7242242,0.24074075,0.33233234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6826827,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.719636,0.2087087,1.0,0.0,0.0,1.0,1.0,1.0,0.1041041,0.8438438,0.0,0.6291291,0.0,0.0,0.7147147,0.8088088,0.16066065,0.4774775,0.7307307,0.4049049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7797798,0.26276276,0.6141141,0.5905906,0.488989,0.5395395,0.5385385,1.0,0.0,0.511011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175500
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.083583586,0.81304705,1.0,0.0,0.020520521,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.8293293,0.8093093,0.12562563,0.11511511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.7742743,0.3098098,1.0,0.0,0.0,1.0,1.0,1.0,0.1946947,0.93904483,0.0,0.82868814,0.0,0.0,0.7147147,0.8088088,0.9074074,0.4774775,0.7307307,0.8318318,1.0,0.6951952,0.8538539,0.0,0.0,0.0,1.0,0.0,0.0,0.8173173,0.13613613,1.0,0.5905906,0.3883884,0.5395395,0.5385385,1.0,0.5900901,0.6531532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233233,0.7012012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3933934,0.8448448,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4964965,0.34134135,0.8698699,0.8093093,0.077577576,0.11511511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.8848849,0.6446446,1.0,0.0,0.0,1.0,1.0,1.0,0.5599726,0.0,0.0,0.25837538,0.0,0.0,0.22872873,0.8088088,0.5590591,0.4774775,0.2782783,0.4049049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8598599,0.09209209,0.26276276,0.5905906,0.531031,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142500
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4084084,0.44098482,1.0,0.0,0.2002002,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9009009,0.34134135,0.9149149,0.8673674,0.077577576,0.11511511,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6069962,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,1.0,0.535035,0.45645645,0.0,0.85820013,0.84235775,1.0,0.0,0.0,1.0,1.0,1.0,0.8013013,0.0,0.0,0.522022,0.0,0.0,0.7147147,0.0,0.16066065,0.4774775,1.0,0.4049049,1.0,0.6951952,0.8538539,0.0,1.0,0.0,0.0,0.0,0.0,0.9054054,0.09209209,0.6141141,0.5905906,0.4834835,0.5395395,0.5385385,1.0,0.6326326,0.547047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265900
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43493494,0.31313702,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.7957958,0.7242242,0.2017017,0.2762763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8413413,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,1.0,0.6176176,0.45645645,0.0,0.36249793,0.3773774,1.0,0.0,0.0,1.0,1.0,1.0,0.25325325,0.8648649,0.0,0.7432432,0.7882883,0.0,0.7147147,0.8088088,0.5590591,0.4774775,0.7307307,0.8318318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7797798,0.21871872,0.6141141,0.5905906,0.674415,0.5395395,0.5385385,1.0,0.0,0.7267267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376376,0.7012012,0.5445445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,224900
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7807808,0.557264,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7342342,0.7092092,0.954955,0.9269269,0.0,0.042542543,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,0.17267267,0.0,0.45645645,0.0,0.9813683,0.93005234,1.0,0.0,0.0,1.0,1.0,1.0,0.9059059,0.0,0.0,0.6841842,0.0,0.0,0.7147147,0.0,0.5590591,0.4774775,0.7307307,0.6551552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9439439,0.0,0.6141141,0.9349349,0.9869708,0.5395395,0.5385385,1.0,0.0,0.6966967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.32782784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248328
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8073073,0.6511512,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7342342,0.7092092,0.51001,0.33283284,0.5115115,0.6891892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.651275,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.7057057,0.5065065,1.0,1.0,0.83271116,0.9024024,0.910906,0.0,0.5600601,1.0,0.0,0.0,0.18068068,1.0,1.0,0.5940738,0.0,0.0,0.2777528,0.7882883,0.0,0.7147147,0.0,0.5590591,0.4774775,0.7307307,0.4049049,1.0,0.9574575,0.6161161,0.0,1.0,0.0,0.0,0.0,0.0,0.4134134,0.6081081,0.6141141,0.5905906,0.6301301,0.5395395,0.5385385,1.0,0.0,0.8813814,0.0,0.0,0.0,0.0,0.0,0.9059059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9489489,0.8828829,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34134135,0.9149149,0.8673674,0.0,0.042542543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258646,1.0,0.45845845,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9709133,0.45645645,0.0,0.6593521,0.98489463,1.0,0.0,0.0,1.0,1.0,1.0,0.98063684,0.0,0.0,0.8738923,0.7882883,0.0,0.7147147,0.8088088,0.16066065,0.4774775,1.0,0.6551552,1.0,0.6951952,0.8538539,0.0,1.0,0.0,0.0,0.0,0.0,0.9054054,0.0,1.0,0.9349349,0.9499864,0.5395395,0.5385385,1.0,0.8478478,0.973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233233,0.7012012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,465000
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56150216,0.739506,1.0,0.0,0.2002002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.030530531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9009009,0.8653654,0.124624625,0.0,0.8673674,0.8878879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.7381768,0.2433409,1.0,0.0,0.0,0.017017016,1.0,1.0,0.13413413,0.7436971,0.0,0.5543478,0.0,0.0,0.22872873,0.0,0.5590591,0.4774775,0.7307307,0.6551552,1.0,0.9574575,0.8538539,0.0,0.0,0.0,0.0,0.0,1.0,0.056556556,0.9419525,0.26276276,0.5905906,0.33033034,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230000
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6811812,0.7867868,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4964965,0.8653654,0.6011011,0.7242242,0.3963964,0.23873875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6416416,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.57855326,0.07192947,1.0,0.0,0.0,1.0,1.0,1.0,0.55879974,0.7482482,0.0,0.7987988,0.0,0.0,1.0,0.8088088,0.5590591,0.4774775,0.2782783,0.6551552,1.0,0.6951952,0.6161161,0.0,0.0,0.0,1.0,0.0,0.0,0.5265265,0.46846846,1.0,0.5905906,0.4941741,0.5395395,0.5385385,1.0,0.9074074,0.8628629,0.0,0.0,0.9444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178000
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43493494,0.3093093,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.8698699,0.8673674,0.077577576,0.042542543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.7147147,0.2027027,1.0,0.0,0.0,1.0,1.0,1.0,0.0985986,0.8008008,0.0,0.5757368,0.0,0.0,0.7147147,0.8088088,0.5590591,0.4774775,0.7307307,0.4049049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8598599,0.09209209,0.6141141,0.5905906,0.7947948,0.5395395,0.5385385,1.0,0.0,0.6326326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186500
